rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Looks expensive,These are very nice looking earrings.  They actually look expensive.  I will be wearing them with a nice necklace.<br /><br />I can’t say if they will tarnish or change colors.  I haven’t had them long enough or worn them much.  I wouldn’t wear them in the shower or while applying hair products.,[],B096VVFKHN,B096VVFKHN,AHREXOGQPZDA6354MHH4ETSF3MCQ,1626698814316,1,False
2.0,Tummy Smoothing??,These have no tummy smoothing capability.  There is absolutely no compression.  The fabric is a thin lace with no seams.,[],B0871Z9G2J,B088YHS3V2,AHREXOGQPZDA6354MHH4ETSF3MCQ,1626698229816,0,False
4.0,A cute lounging outfit,"I received this outfit and tried it on.  It’s a nice outfit.  Comfortable, yet stylish.<br /><br />I got the greenish, leopard print set.  It is made of a nice material.  Comfortable.<br /><br />I am 5’4”.  I weigh about 172 lbs.  I ordered the XL and it fits great",[],B09191KPNZ,B08Y8HNKFT,AHREXOGQPZDA6354MHH4ETSF3MCQ,1626187747862,0,False
5.0,Yay!  Leopard print,I received these shorts the other day and tried them on.  They fit great and look cute.<br /><br />Leopard is my favorite color.  The fabric is nice.<br /><br />I am 5’4”. And weight about 172 lbs.  I ordered an XXL and it fit perfectly.,[],B0956BD1Z1,B0956BD1Z1,AHREXOGQPZDA6354MHH4ETSF3MCQ,1626187358030,0,True
4.0,Nice material,Interesting pattern.  Nice fabric.  It isn’t cheap and thin.  I ordered the “apricot” Happy with the purchase.<br /><br />I am 5’4” and weigh about 172 lbs.  I am a 36 DDD.  I ordered an XL.  It fits perfectly.  This is a long shirt.  It goes almost to my mid-thigh.,[],B08ZMZPTZP,B08ZMZPTZP,AHREXOGQPZDA6354MHH4ETSF3MCQ,1625679171132,0,False
3.0,The arm holes aren’t right,"The dress itself, is nice.  The material is nice.  The dress just wasn’t cut correctly.  The arm holes were huge.  A bra would definitely show.  I am pretty sur another size would not correct that.<br /><br />I ordered the size according to my measurements and the size chart.  I ordered a 16/18.  It was too large.  I am 5’4” and weigh about 172.  I wear a 36 DDD bra.",[],B091DMLHFP,B08ZY6WHDX,AHREXOGQPZDA6354MHH4ETSF3MCQ,1625434441928,0,True
5.0,Beautiful,"Prettier than expected.  The lace is very delicate and intricate.  Very nice shirt.<br /><br />I do have to return the shirt because the fit is larger than expected.  I am ordering a smaller size.  I am 5’4” and weigh about 172 lbs.  I am a 36 DDD.  I ordered an XXL, per size chart.  It is too large.  I ordered the next size down and hoping it fits well, because I really like the shirt.",[],B091YNMWZ1,B091YNMWZ1,AHREXOGQPZDA6354MHH4ETSF3MCQ,1624124310802,2,True
5.0,Super Soft,"I got this tshirt for my sister, who is a teacher.  The fabric is super soft.  A nice fabric.  It will be nice and cozy.  The print is of good quality.  A great T for a teacher!",[],B093KBZ28C,B08Z89MX3H,AHREXOGQPZDA6354MHH4ETSF3MCQ,1623426113761,0,True
5.0,Actually packable,The hat was received all folded up in a zip loc bag.  I took the hat out and opened it up.  It came out looking pretty good.  Definitely packable.<br /><br />The hat is nice looking with the black ribbon detail.  A nice addition to your beach wardrobe.,[],B08TQF757R,B08TQF757R,AHREXOGQPZDA6354MHH4ETSF3MCQ,1622218662305,0,True
5.0,Cute top,What a cute tunic.  I ordered the green in a large.  The green is sort of a forest green.  It is a nice color.  The material is nice.  It has a good feel and thickness.<br /><br />I am 5’4” and weight about 174 lbs.  I am busty.  The large fit perfectly.  The cut is flattering.,[],B093BG1HQS,B08XYNW9LC,AHREXOGQPZDA6354MHH4ETSF3MCQ,1622218480844,1,True
5.0,"Lovely, Comfortable Gown",I received this gown very quickly.  I was surprised when I received it.<br /><br />The color is very nice.  I bought the purple one.  The fabric is soft and drapes nicely.  It is light and nice for warm weather.  The fabric is 95% rayon and 5% spandex.  It has a good stretch.<br /><br />I am 5’4” and weight about 170 lbs.  I am large chested.  I ordered an XL.  It was a bit larger than I expected.  I could probably have worn a L.<br /><br />I really like this gown!  Thinking of ordering other colors.<br /><br />Easy care.  Wash cold.  Hang to dry.  Low iron.,[],B08SG7DWL5,B08SG7DWL5,AHREXOGQPZDA6354MHH4ETSF3MCQ,1620332750411,0,True
5.0,Great style and comfort,This is a great little dress.  It can be casual or dressed up.  There are several color choices.  The orange caught my eye.<br /><br />I am 5’4” and weigh about 170 lbs.  I am large chested and have a belly.  I ordered a large and it fit great.  It even camouflages the belly.<br /><br />The material is nice.  It isn’t thin.  It doesn’t wrinkle easily.  The material is 95% cotton and 5% spandex.  It has a nice stretch.<br /><br />Care instructions say to wash cold.  Do not bleach.  Hang dry.  Do not tumble dry.  Do not iron.  Do not dry clean.  I did iron it and everything was fine.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B10umBeanqS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B10umBeanqS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B10umBeanqS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B14V9uIeaKS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B14V9uIeaKS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B14V9uIeaKS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1XoWtCdxyS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1XoWtCdxyS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1XoWtCdxyS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08B64PLWJ,B08Y8845XG,AHREXOGQPZDA6354MHH4ETSF3MCQ,1620000145639,1,True
3.0,Overall positive,"I really didn’t know what to rate this dress.  Overall, I think it is a positive purchase.<br /><br />I am 5’4” and weight about 170 lbs.  I have a 43” bust.  I did use the sizing chart to choose my size.  I purchased a 2XL.  Remember these are not sized for the USA.  The dress definitely fit well.<br /><br />I love the colors.  I ordered the multicolored tie die dress with a flounce.  The colors are very vibrant.<br /><br />The fabric is 95% rayon and 5% spandex.  It does have a stretch.  The fabric seems a bit “swimsuit/dance costume “ to me.  The hem and the flounce are finished by a serger stitch.  Washing instructions say to wash with dark colors, separately; drip dry; low iron.<br /><br />The waistband had elastic.  When worn, there are just the gathers one would have with elastic.  It definitely needs worn with a belt.<br /><br />This would make a good clubbing outfit.  It would definitely dry quickly if it gets wet.",[],B08JV7975H,B0B7JQYKN1,AHREXOGQPZDA6354MHH4ETSF3MCQ,1619449362327,0,False
5.0,You may want multiple pairs,"I needed a new pair of gloves and found these.  They are attractive.  They fit me well and have some stretch.  They can be worn for a variety of events.<br /><br />I thought I lost my pair, so bought my second pair.  I now have a spare pair.<br /><br />I later purchased a white coat, so I noticed I could get the same style in cream\white.  I purchased them, of course!",[],B07YQ78KHM,B07YSYPZ5M,AHREXOGQPZDA6354MHH4ETSF3MCQ,1618185655915,1,True
5.0,I bought 2,"I received it and put my jewelry in it, right away.  I had more jewelry than would fit, so I ordered another one.  They are sturdy.  Jewelry easy to view.  Take up little room.",[],B002E3KYWA,B002E3KYWA,AHREXOGQPZDA6354MHH4ETSF3MCQ,1618185417008,0,True
4.0,It’s a win,"Very soft lace.  As another reviewer stated, nicer than some more expensive pieces.  Fits as expected.  I am large busted, so not as flattering there as I’d like.  I would have preferred higher cut legs.  I am quite pleased and am sure my husband will love it.",[],B07R5N1LFB,B07XGCMY6X,AHREXOGQPZDA6354MHH4ETSF3MCQ,1611540045341,0,True
5.0,Love this shoe,"Love this shoe, been purchasing for years now, fits great, great support.",[],B07JN3DYTM,B00WQ4DIYI,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1659898458647,1,True
5.0,absolutely amazing,"ok - i want this in every color available - i ordered a 2xl and it fits perfect... so cute, so flattering and so lightweight and comfy!! yes yes yes!!!",[],B07WVJ1SM9,B07S5H9R7X,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1655762882971,1,True
1.0,are you kidding me - way to small,"i ordered a 44c - this might be a 34c - there is no way... not worth the $10, i will just donate the bra to a womens shelter - hopefully someone there can use it...",[],B07T8CMZV1,B0814841T8,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1655762750804,0,True
1.0,Backs don't fit correctly,They are pretty but the backs don't fit on correctly. Also made my ears hurt after an hour. Get what you pay for.,[],B08D3TD44V,B0937LT6FV,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1648736107809,0,True
5.0,Softest leggings EVER,These are my new go to leggings. I have just ordered 2 more pairs! They are SOOO SOFT and comfortable and such cute patterns.. I will be wearing my holiday leggings ALL YEAR LONG,[],B07J5WV3NP,B0BG6LR7GH,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1605679157419,0,True
5.0,So adorable - perfect plus size!!,"I am 5'8 and 280lbs and I bought the size 26 to be sure it would fit, I usually wear a 22/24 so this was actually a lil big... but better than to small!! The pattern is great and the quality of the fabric feels good! I would totally buy from them again!! Love this dress!<br />Just took the picture and noticed the santa faces are 'red' but I dont even care, this dress is awesome!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LI+BCtZWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LI+BCtZWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LI+BCtZWL.jpg', 'attachment_type': 'IMAGE'}]",B07K28HYXR,B07K28YG2Q,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1575948662301,4,True
5.0,fun to wear and warm!,love these little slippers - keep my feet nice and toasty!! fit as expected,[],B0093BV4SY,B0093BV4SY,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1448837019000,0,True
3.0,too small,runs a little small so i am not able to wear it yet - but is seems well made and is good quality,[],B007KFZDLO,B07VFPS68P,AHSXXZHYMXDRVKC643TJZYQ7XGYA,1443035891000,0,True
5.0,Gorgeous earrings,"I bought the 1.5 carat earrings and they are the perfect size. I have been wearing them for a day and a half and my ears have not bothered me at all. In fact, I forgot that I have been wearing them. Excellent purchase.",[],B00Q5LKSAA,B07CP985M6,AH6CATODIVPVUOJEWHRSRCSKAOHA,1674161054369,2,True
4.0,Nice,"Nice basic necklace. Wish the lobster claw clasp was a little bit bigger, but other than that I'm satisfied.",[],B07RNJCZ87,B07RNJBQRD,AH6CATODIVPVUOJEWHRSRCSKAOHA,1652834073489,0,True
5.0,Cute earrings,Great little pair of earrings. Colors are vibrant and they are very comfortable. Can't beat them for the price.,[],B0748F1YVM,B07DT3B2Z8,AH6CATODIVPVUOJEWHRSRCSKAOHA,1644871184741,0,False
5.0,Perfect earrings,I love these earrings. They are the perfect size.,[],B07BHVZQBS,B0BXFF6TCW,AH6CATODIVPVUOJEWHRSRCSKAOHA,1599843984712,0,True
5.0,Cute hoodie,Adorable hoodie. My granddaughter is 2 but because of the reviews I sized up to a 3T and it fits perfectly with enough room to be comfortable. She loved it.,[],B07QSX3HZ8,B0BK77PYFS,AH6CATODIVPVUOJEWHRSRCSKAOHA,1595894544852,2,True
5.0,Perfect,"Love this watch! Love the color gray and the size of the face. It's great that I can take a link out and it fits perfectly, no need to take it to the jeweler. Anne Klein are always classy and timeless.",[],B07P5F1LN9,B07D618TP2,AH6CATODIVPVUOJEWHRSRCSKAOHA,1582206577429,2,True
5.0,Satisfied,Not really thick but they are warm. Nicely made and cute.,[],B01LZET2Y4,B0BFWJBYBP,AH6CATODIVPVUOJEWHRSRCSKAOHA,1579096373957,0,True
5.0,Delicate yet strong,"I was very surprised how nice these are. I bought 2 to use with a snowflake charm I had bought my granddaughters. I was hoping they weren't too delicate since they are 6 and 4 and sometimes kids of that age can be hard on jewelry, but these seem very sturdy while still looking delicate. I need a chain for myself and will probably but it from this company.",[],B0184O3B8G,B0184O3B86,AH6CATODIVPVUOJEWHRSRCSKAOHA,1574025159245,0,True
5.0,Good quality,"Didn't see the sweatshirt because I sent it to my daughter, but she said it was really nice quality and that my grandson loved it.",[],B07HLF52VN,B07RLCJKQR,AH6CATODIVPVUOJEWHRSRCSKAOHA,1572884633735,1,True
1.0,You get what you pay for!,Don't even waste your time or money buying these. First of all they are at least  2 sizes too small. The toe box is too narrow and it almost looks like where your big toe should be it's going in the wrong direction. What a disaster. Going back as soon as I can get them to the post office.,[],B07VVR17DH,B07VVR17DH,AH6CATODIVPVUOJEWHRSRCSKAOHA,1572368485594,9,True
5.0,Good product,Great jams! Soft.,[],B01MU3S2DO,B06XDHRDLD,AH6CATODIVPVUOJEWHRSRCSKAOHA,1570838926558,0,True
5.0,Stylish,My granddaughters loved these sweatshirts! They both had to wear them to school the next day. Very stylish.,[],B07TBLS16Z,B07VCK9LRW,AH6CATODIVPVUOJEWHRSRCSKAOHA,1570838764854,0,True
5.0,Cute,Cute. Good for the price.,[],B07KWV91C8,B07KWV91C8,AH6CATODIVPVUOJEWHRSRCSKAOHA,1570666507980,0,True
5.0,I,Just adorable. Cant comment on the fit because it a Christmas gift but just looking at it I'm pretty sure that it runs true to size. Well made.,[],B07V6PBRDT,B09JYS1SB6,AH6CATODIVPVUOJEWHRSRCSKAOHA,1570657867743,0,True
5.0,So cute!,What a cute hoodie. My grandson is a Paw Patrol fan. I got it for him for his birthday but ending up giving it to him early. He never wants to try clothing on but when he got this hoodie on he didn't want to take it off. Loved it!,[],B00XD6APBW,B076KWSLP4,AH6CATODIVPVUOJEWHRSRCSKAOHA,1487612047000,0,True
5.0,Five Stars,Beautifully made outfit. Nice detail.,[],B01HB74DXO,B01HB74DXO,AH6CATODIVPVUOJEWHRSRCSKAOHA,1485193241000,0,True
5.0,Five Stars,Cute and very well made.,[],B01H46M0O6,B01H46M0O6,AH6CATODIVPVUOJEWHRSRCSKAOHA,1485193212000,0,True
5.0,Cute,"Adorable outfit, well made.",[],B019ED8LX6,B01NCVILKC,AH6CATODIVPVUOJEWHRSRCSKAOHA,1482753991000,1,True
5.0,Five Stars,"Cute and cuddly robe. This sells for $36 at the Disney store, I got it for $4.60!!!!!! Thanks Amazon!!!!",[],B00MA91968,B00MA91968,AH6CATODIVPVUOJEWHRSRCSKAOHA,1441467861000,0,True
5.0,Five Stars,Love this jacket/sweater. It's going to look so cute on my grandson!,[],B00SZ3HHS2,B00SZ3HHS2,AH6CATODIVPVUOJEWHRSRCSKAOHA,1441042495000,0,True
4.0,Soft and comfy,Make sure  you at least size down one size if not two. These are super comfy and I went back and ordered another pair.,[],B008JHVHKI,B004I79ZC0,AH6CATODIVPVUOJEWHRSRCSKAOHA,1432386518000,0,True
5.0,These were for my grandson. They are a little ...,These were for my grandson. They are a little big on him now but that's only because hes only 9months and I bought him a 12 to 18 month size so he wouldn't grow out of them right away. Cute and stylish.,[],B00C40TDF2,B00C6WQ0V8,AH6CATODIVPVUOJEWHRSRCSKAOHA,1420651211000,0,True
4.0,Cute outfit.,Cute outfit. Pants could be heavier.,[],B00K8LZPYM,B00LHWZXF2,AH6CATODIVPVUOJEWHRSRCSKAOHA,1417043570000,0,True
4.0,Cute,"Cute, but I wish the pants were heavier.",[],B00K6ZOB8G,B00LI03X2S,AH6CATODIVPVUOJEWHRSRCSKAOHA,1417043526000,0,True
4.0,Cute,"Cute, but I wish the pants were heavier.",[],B00LHXAX8S,B00LHXAVV2,AH6CATODIVPVUOJEWHRSRCSKAOHA,1417043522000,0,True
4.0,Happy,Happy with my purchase,[],B00MXZ53JS,B00MXZ53JS,AH6CATODIVPVUOJEWHRSRCSKAOHA,1417043393000,0,True
5.0,Present,Bought these for my Mom whose legs are always cold. They look nice and I think they will do the trick of warming her up.,[],B0069TE7XW,B0069TE7XW,AH6CATODIVPVUOJEWHRSRCSKAOHA,1416394998000,1,True
5.0,Love the hat!,The puppy had is adorable. I don't want to wish the summer away but I can't wait till its cold enough for my grandson to wear it. He's going to be soooo cute!!!,[],B003U6GWE4,B003U6GWE4,AH6CATODIVPVUOJEWHRSRCSKAOHA,1399851777000,0,True
5.0,Great little outfit.,"This will be great come the cooler fall months. Happy with the material soft , yet has structure to it.",[],B00B9AW01M,B00B9AVU5Y,AH6CATODIVPVUOJEWHRSRCSKAOHA,1399753122000,0,True
5.0,Cute,Cute outfit to wake up in Christmas morning. I think this will look great on my grandson for pics .,[],B00BRCKDK2,B00E8C82IS,AH6CATODIVPVUOJEWHRSRCSKAOHA,1399752902000,0,True
4.0,Bit of a big range,"I love this outfit, it is really cute and made well. However, that being said I do think a range of 0 to 6 months is too much of a wide range. I'm keeping it because I got it at such a great price and I'm hoping that my grandson,who is almost 2 months now will be able to get some wear out of it this summer.",[],B00B80UOLG,B00B80UJMK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1399122883000,0,True
5.0,I love this,"This item has gotten nothing but 5 star reviews, and I am giving it that too. Its a cute little outfit. Nicely made and I thought my granddaughter could wear a turtle neck under it if it was a little cool/cold and look adorable. Red for Christmas or Valentine's Day. Green for St. Patrick's Day...Orange for Halloween. Anyway you get the picture. Thought it would look beautiful with a turquoise shirt underneath it too.",[],B00CJ4ZL2C,B00CJ4ZL2C,AH6CATODIVPVUOJEWHRSRCSKAOHA,1390235485000,0,True
5.0,A hit,"My daughter loved these, especially because they had zippers instead of snaps. I thought they were really cute.  Thank you.",[],B00AHOQ9VS,B0B1W5LGZD,AH6CATODIVPVUOJEWHRSRCSKAOHA,1390235257000,0,True
4.0,Looks small,"I think this runs somewhat small. Its for my granddaughter and to tell you the truth its been so long since I have had a little one maybe everything looks small. That being said, it is simply a adorable outfit. Well made, especially the jacket. I was thinking of her wearing this on cool spring/summer night, but I think she would be able to wear it right now.",[],B00CHZNSTQ,B00CHZNSTQ,AH6CATODIVPVUOJEWHRSRCSKAOHA,1390234770000,0,True
1.0,Get what you pay for,These are cheap and poor quality. Broke as soon as my daughter put then on. Luckily they were inexpensive.  I would advise against getting these,[],B08BRHYMM6,B08PTXKX2T,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1652317073467,1,True
5.0,Best bathing suit I have ever owned,"This was the most comfortable bathing suit I have ever owned. Period.<br /><br />Out of the water, these are perfect shorts with pockets to carry whatever you need, and comfortable enough to walk around all day! And in the water, the boxer liner helps keep the shorts in place.<br /><br />If you are reading tjis and wondering if this bathing suit is for you... the answer is YES... this is EXACTLY what you are looking for.",[],B08FRT2J6C,B09WQRH8YV,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1628446595810,3,True
4.0,"Nice, so far","Nice looking shoes. They run a little large, so consider ordering a half size smaller than your usual. That being said, they are comfortable and light. I will update in a few months as other reviews indicate an issue with dutability",[],B0778VWBJ1,B0778VWBJ1,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1581972993801,0,False
5.0,Just plain awesome,"Spent a week backpacking over the summer. And this product was a lifesaver. Its amazing how well it cools you down, and how it stays so cool for do long. And once it heats up... just snap it and its cold again. I will never hike in summertime without it.",[],B00UR4HHC8,B0C4KFJP83,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1574581705270,0,True
5.0,BEST. SOCK. LINERS. EVER,"Bought these as sock liners to wear under my hiking socks for a week long backpacking trip.<br /><br />For me, these are a complete game changer. After a week in the mountains, absolutely no blisters, and very happy feet. I've worn them since as regular socks, and they are by far the most comfortable pairs I own.<br /><br />As for durability. These are toe socks. If you try to yank them on, you will eventually RIP them. You have to take the extra 2-3 seconds to make sure your toes go into the right holes. Just think of them like putting gloves on your feet, well, because that's exactly what they are.",[],B00AK8EE4U,B00AK8C4QA,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1574581548180,0,True
5.0,Perfect for the king or queen in your life!,"This was a silly gift for my grandmother, who is generally regarded as the &#34;Queen&#34; of her retirement community. They got the biggest kick out of the crown and sceptre as they added a regal touch",[],B075F98L4F,B07VNNTKML,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1544468419315,0,True
5.0,Thank you Amazon!,"So difficult to find the right color (burgundy) baseball belt. After reviewing several contenders, we went with this on the brand alone- assuming it would be a quality belt.<br /><br />We have not been disappointed. You get what you pay for, and sometimes the brand names are more expensive for a reason. This is one of those cases. You can be confident that when you buy this, it will be exactly what you are looking for and exactly what you need.",[],B016CPI9F4,B019ZZVO28,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1544409446875,2,True
5.0,Great hiking boots,"These are the most comfortable boots I own. I am an avid hiker/ backpacker and these boots have never let me down. They provide great support, especially as I have ankle issues, and they are solid and sturdy enough to.handle any terrain. Very light, and breathable, while still being essentially waterproof (I wouldn't submerge them, but morning dew, wet grass, puddles, etc are handled with ease and keep my feet nice and dry). These feel like a comfortable pair of tennis shoes even after miles and miles. There are more expensive boots our there, but the just aren't worth the extra money. These will do for anyone e but the most extreme outdoor type.",[],B01HFKG8NU,B01HF9ZN7I,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1544407605854,0,True
3.0,They do the job,"Ordered the XL, and these were a little tight around the middle. Not unbearably so, but wish there was a velcro adjustment for the waste size. These were cheap, so I wasn't surprised by the so-so quality. Overall, these are worth it, but consider spending a bit more- especially if you plan on getting anything more than occasional use out of them. They just don't seem like they will hold up o er time.",[],B0032UQB5I,B0B6FXX7Q3,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1544407158512,1,True
4.0,Let's see if it can survive high school.,"Bought this backpack to replace my son""s old Under Armour backpack, which finally succumbed to heavy High School student use. The backpack seems rugged enough, and well made, so it looks like it has potential. The old backpack lasted through Freshman year, and halfway through Sophomore year, so we were happy with that. At that point we bought a cheaper backpack, which didn't last a month- so, that is a very favourable comparison for Under Armour.",[],B00OL529ZE,B07TWJC9JZ,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1544400991670,0,True
5.0,Most comfortable socks I own,"After some research, I chose these socks, and boy I'm glad I did. These socks are just awesome. Very comfortable, snug but not tight and great for hiking. Go.ahead and put them in your cart... you won't be disappointed.",[],B07D8W7BWL,B0B1JG67GY,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1542842768483,0,True
5.0,Worth it,"Fit well, needed a wide shoe. Work great. A good buy",[],B01N2JIB78,B01MXNXVJ0,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1537027772039,0,True
5.0,Great t shirts,"These are great!!! I like the length that keeps them tucked in, and the material is soft,breathable and extremely comfortable. Very happy with this purchase",[],B00VTV7E5S,B0BT8T2FQ3,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1535764767568,0,True
5.0,Very nice,"I was surprised that this sweatshirt is as nice as it is, given the low price. I bought this as a gift and liked it so much, i had to get one for myself!",[],B00AAXYEQI,B01AWCS7LO,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1387388217000,2,True
5.0,They wash great! I have 7 pairs and they look great ...,"These are the softest leggings I've ever worn! They are so comfy to wear, and come up high on the waist, so you aren't constantly pulling them up! They wash great! I have 7 pairs and they look great with tunics! I would highly recommend these!!!!",[],B06X9H5JXT,B06X9H5JXT,AHYIIOGHQYQNXYSSAOUSP4WYYBUA,1509921538929,0,True
4.0,Good Product,"I use these to practice dance routines at home which have carpet floors.  They help significantly to turn and eliminate friction, but it's obviously not going to be as good as socks on a tile floor.  I'd still recommend it because it works and stays on your shoe.",[],B00P6WC4EM,B00P6VYQSK,AEO4M665ZOCBF7HEFRMTUDHLSB5Q,1483739060000,0,True
4.0,Gives legs nice appearance,I use these as part of a dance team costume and I like the way they look.  I'm 5'-3.5&#34; and 125lbs. The Small/Medium fit fine.  The band waist band is not too tight.  My only complaint is that the foot pad extents to the sides of my foot and it's visible when wearing strappy shoes.,[],B0002QVA2O,B002YQ2GIW,AEO4M665ZOCBF7HEFRMTUDHLSB5Q,1483738516000,0,True
2.0,I'd only recommend for basic beginners or if you're looking for inexpensive practice shoes,"The shoe was too big for the size and I found that the strap lengths around my foot would not hold my foot in place.  Also, I had to fix the buckles and put them on correctly.  The sole quality was a concern because after doing a couple spins to try the shoes out, I looked at the bottoms and the suede-like fuzz was disappearing and creating a mild bald spot. I own several pair of dancing shoes and primarily use them for latin dancing. There's no way that these shoes would hold up like my others .  Maybe if you're a beginner or need an extra pair of inexpensive practice shoes, this would be ok for you.",[],B014WF1F0W,B0C3CW51PR,AEO4M665ZOCBF7HEFRMTUDHLSB5Q,1467321925000,1,True
5.0,Totally Worth It.,"I bought these because I was tired of buying the ten dollar water shoes that you can find at a pharmacy and having them last one or two wears.  These are fantastic!  Used them to go kayaking and then explore a beach.  The sand stayed out for a while but its inevitable that sand will enter your shoes.  I thought they were a little small at first, but I wore them with thin athletic socks and they were great in and out of the water.  As far as fit goes, I normally wear a 6-1/2 shoe and I bought a 7.  The 7 was a perfect fit.  If you normally like a little more room in your sneakers, then I'd recommend getting a whole size larger.",[],B00XIFKKYK,B00XIFKKYK,AEO4M665ZOCBF7HEFRMTUDHLSB5Q,1467320814000,3,True
1.0,Cheap product,"The inner draw string came out after they were washed the first time.<br />Now after a couple wears the elastic is just bunched up and turned around<br />Waste of money, even though they're moderately cheap",[],B010N4J616,B010N4J5XU,AHBPNB4OFDSGKU7UM5IATLVSPGJQ,1618588602242,1,True
1.0,BROKE IN A WEEK WOULDNT STAY TIGHT,Broke in frickin week of me wearing it<br />Wouldn’t stay tight so it had to keep getting tightened up and the knot came<br />Out due to the constant adjusting when knot came out magnet fell off string and got lost ... very disappointed had high hopes for these I wouldn’t recommend getting this brand maybe try a different seller .,[],B08G4YC18P,B08G4XQ89V,AFGGQCSEGPS7EKWJ4GG2L4LV4TKQ,1623983838505,0,True
3.0,The 3/4 sleeve is actually a full tight fitting sleeve.,"Since I bought this shirt for the hot summer, I’m not very happy with my shirt.",[],B093DCDR5W,B091T39732,AFZHGG66WZRBIJTYPCHDSHY5GIWA,1653269094587,0,True
3.0,Pretty jewelry box for a little girl!,I bought this for my granddaughter. I am dissatisfied with the jewelry that came in the jewelry box. It is cheap and I paid a lot for the jewelry box!,[],B07GTN9YMQ,B07GTN9YMQ,AFZHGG66WZRBIJTYPCHDSHY5GIWA,1578704210311,0,True
1.0,Junk,"I requested sketches and got these instead. Complete junk, too small and a big disappointment.",[],B092ZMPTHR,B092ZM6SBZ,AHWRKUZUZNWALPR3HG6H3QBFEBDA,1651172081647,0,True
4.0,Great gift for 3 sisters,This made a great stocking stuffers for my 3 sisters.,[],B07K3Q5Y2S,B07K3TMFKF,AHWRKUZUZNWALPR3HG6H3QBFEBDA,1581608592578,0,True
5.0,Five Stars,very comfortable,[],B011AHRJNM,B011AHRJNM,AGHWZRZY7UYGZAYBZ2JADLTCSKKQ,1528140428466,0,True
5.0,Cute & comfy,This top fit perfect and is so comfy I love it and am ordering more.,[],B07RZZTKNP,B07S21RQKK,AEUH4EH6XHROLT7UZPUYU2YKTYMA,1639000552320,0,True
5.0,Pretty,Hides bulges and fits good with beautiful colors,[],B08R7PYSLX,B0B6478C9Q,AEUH4EH6XHROLT7UZPUYU2YKTYMA,1627050780397,0,True
5.0,Love this,Very cute well made mask.,[],B08GH5MJ76,B08GH5MJ76,AEUH4EH6XHROLT7UZPUYU2YKTYMA,1618447702695,0,True
5.0,Collector,Happy collector,[],B08W35MSS3,B08W35MSS3,AEUH4EH6XHROLT7UZPUYU2YKTYMA,1618447567440,0,True
3.0,Supe Cute,Loved this little suit but the first time I put it on my daughter a piece of the metal trim fell off.  I received it fast and was happy with service.,[],B0084A2IVM,B0084A2IVM,AEUH4EH6XHROLT7UZPUYU2YKTYMA,1347369765000,0,True
5.0,Good choice,"Thus far I have used only the travel size, which is very satisfactory for everyday needs.",[],B071FFS1RV,B071FFS1RV,AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,1671736429716,0,True
