rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Handy to have,"This is 1 of those little things that you keep in the garage, and are very happy It's there when you need it, when you least expect it. It is so handy for those times where you just need to add a little bit of grease to something...",[],B088WXMN93,B088WXMN93,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1617405114160,0,False
5.0,Nice lights,Bought these for my car to replace the old ones. Very easy to install and much better vision now for night driving!,[],B08NYMC69C,B08NYMC69C,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1616453564844,0,False
5.0,Great lights,Bought these for my car to replace the old ones. Very easy to install and much better vision now for night driving!,[],B08LDFXLXP,B08LDFXLXP,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1616453443572,0,False
5.0,Great lights,Bought these for my car to replace the old ones. Very easy to install and much better vision now for night driving!,[],B08GX28WVL,B0BKSSSL6Y,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1616453363455,0,False
5.0,Works great..,"Hook this up to My grand prix to see what codes would come up..diagnosed them, fixed them and havent come back up. Good product for the money",[],B08P6VTY52,B0BK8Q3L4H,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1616453242525,2,False
5.0,Nice and bright,My son put these in his car and is very happy with them..nice and bright especially at night.,[],B07PQGZV1G,B07PQGZV1G,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1614277870857,0,False
5.0,Works on my walker,I got this to put on my walker because I was tired of spilling my drinks lol. It hooked on easy and is nice and sturdy.,[],B07V62Z3GM,B07V62Z3GM,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1607724470566,0,False
5.0,Bright!,This is a very bright set of lights. It is easy to install. Comes with everything you need to install as well. You dont need any adapters to connect . Ready to install and go.,[],B07Q35MQLY,B09N475ZQX,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1579201622080,0,False
5.0,Nice holder,"This is a nice cup holder that fits a bigger drink, and these are hard to find. It has 2 clips that slide in to your vent then the cup hangs on them and the drink doesnt bounce a lot. Good material and design.",[],B07TXD47T8,B07TXD47T8,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1576907739461,0,False
4.0,Fast shipper.,My son bought this. He was unhappy because it didnt read the code or code was not found on his car.,[],B07H7FWP24,B07H7FWP24,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1568936187565,4,True
5.0,Worked,My son said it fit,[],B007Y85XMG,B007Y85XMG,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1477621103000,0,True
5.0,MAXTRAY cargo liner,Max liner MAXTRAY cargo liner fits perfectly and I like the quality!,[],B0051UGQ1G,B0051UGQ1G,AHLQJVWRY6DXKJNTAP4UFXK5WLAQ,1459781670000,0,True
5.0,Cheapest around,"Loved them, Came in perfect condition. We checked every place that sales head lights before buying these and these are the cheapest by far!! Easy install as well!",[],B0BBRHND1R,B0BBRHPKKG,AEWWDRHCN6DGQNJBGLFAMQIQ5WHQ,1669947739159,0,True
5.0,Seems to work as well as other sealants,Wait and see what it does over the next several weeks,[],B0B94G13CN,B0C7XNZM5T,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1678156966242,0,True
2.0,Absolutely worthless,"I applied the solution to my tired, they look worse the the previous product.  I thought Megular’s would be a better product and bought into marketing hype.  Used it once and threw it out.",[],B0BNJZHVHM,B0BYKHJX4L,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1678156828656,1,True
5.0,Nice addition to her car,My wife was pleasantly surprised with the color rings,[],B09FSVZ15L,B09FSV4SL8,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1655401333317,0,True
3.0,Doesn’t last long,I have found other product that last longer with less splash,[],B01N51MWNZ,B092MHMJ3Q,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651796089263,1,True
4.0,Nice cheap polishing cloths,Not as dense as other cloths I use but they work.,[],B07XKBY942,B0BH7YXR2W,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651632690358,1,True
3.0,Returned product,Didn’t look good on current wheels,[],B081L4LFWZ,B081J354ZD,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651013214728,0,True
5.0,Used them to apply new ceramic coating,Much easier to use as primary applicator for ceramic coating.,[],B08GC1H8L3,B08GC1H8L3,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651013144300,0,True
3.0,Returned for credit,"I noticed several voids between car and spoiler.  Also, I didn’t like the carbon fiber with the black gloss on the Porsche.",[],B07PJF4PFG,B07PJF4PFG,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651012927963,0,True
4.0,"Just put it on my car, seems to work okay.  However we will wait to see how good it is.",Did see much difference from my regular ceramic product.,[],B09KTK4KB4,B09RQ91C48,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1651012682094,0,True
4.0,Let’s heavy dirt particles settle to bottom on of bucket.,Reduces scratches from dirty water on car finish.,[],B0872JPPTV,B08B6VXPG4,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1647987617267,0,True
3.0,Returned,Couldn’t install on my Z3 BMW,[],B015JTJPX4,B09HZ3W89W,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1647987094555,0,True
4.0,Hope they live up to their marketing claims,"Relatively easy to install, followed online installation video.",[],B01C63T8BA,B01C63T8BA,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1646525645072,0,True
5.0,Put it on immediately,Looks nice on the rear of my car,[],B08JYY5XLK,B09KRN8B4Q,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1646356004809,0,True
5.0,Love it,Nice not to have the cord in your way.,[],B09BHRH2SK,B0BKG7S86L,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1646355504280,1,True
5.0,Looks nice,Fit well and easy to apply,[],B09B56ZH2F,B09B56ZH2F,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1635373110837,0,True
3.0,Disappointed,Doesn’t remove built up carbon on the tail pipes.,[],B002OEVNBK,B002OEVNBK,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1633350630754,0,True
4.0,Not as thick as I thought,Somewhat disappointed with thickness of the towels.,[],B07TYJYT53,B0BYSS69VT,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1633350407297,0,True
3.0,Disappointed,I didn’t notice any difference from other brands used in the past.,[],B07Y2DBGKZ,B07Y2DBGKZ,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1631487917402,0,True
4.0,Nice product but I don’t see any difference,Probably won’t order it again,[],B08F12V9R4,B0916KFFZR,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1630499212402,0,True
4.0,"Just used, seems okay product",Put it on my show car after intense detailing.  We’ll see how it looks once on display,[],B08MBH2GPK,B08MBGLYX3,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1629495180682,0,True
4.0,Looks good at application,"Just put in on my show car tired, hoping it doesn’t sling after drying for 24 hours",[],B07ZHDL41R,B081TRB2S1,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1629494822217,0,True
4.0,Somewhat disappointed,I worked the area over several times but didn’t get the greatest of results.,[],B073GGH1GZ,B073GGH1GZ,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1628621127505,0,True
4.0,Okay product,"Used it today, worked well",[],B072HHT8NF,B072HHT8NF,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1627600672435,0,True
5.0,Works,I have using Griot’s detail spray for years on all my cars.,[],B00J5CVMLU,B087J5G7V7,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1627235890850,0,True
4.0,Looks nice,Adds a nice color touch to steering wheel,[],B07ZYL6P6Z,B07ZYL6P6Z,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1620647504415,0,True
4.0,Okay product,Okay caps for tire air stems.  So small I am not sure it was worth the expense.,[],B0012S39EI,B0012S39EI,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1595286154200,0,True
4.0,Okay decoration,Doesn’t really match the other colors in the cabin,[],B07M7DDVZ1,B07MSDVVB2,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1594317487711,0,True
2.0,Disappointed,Not worth the money,[],B083FL1FZB,B083FL1FZB,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1594317398829,1,True
3.0,Hope it helps,I have no idea if this stuff works or not.  I have applied several coats of ceramic sealer prior to using the wash.,[],B07Q2HST9N,B0BR7HR69K,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1584120024903,0,True
4.0,Hope it worked,"I guess it works, didn’t notice a difference when applying.",[],B01N51N6N4,B07BCBLKLP,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1584119777031,0,True
3.0,I will will,"Disappointed, I was expecting a wet look.  Also, the various stage process isn’t worth the price or the effort.  The second stage product caused a chemical burn between gloves and shirt sleeve.",[],B07T6J47FD,B07T6J47FD,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1583792640096,8,True
4.0,Okay product,Nice for using inside my cars,[],B01CA0OVCU,B0C2GTD4RB,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1578427881498,0,True
3.0,Okay product,Used it twice but I don’t see any difference in shine quality,[],B07B7D9NW4,B0BW46RJGP,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1568216974263,1,True
4.0,Easy to position,Used it as I have hard water problems.,[],B07B2LPLBQ,B07B2LPLBQ,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1568215571906,0,True
2.0,Probably won’t use them,Too bulky looking for the car wheels.,[],B07NY51787,B07NY51787,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1566002204733,0,True
4.0,Okay product,Made some modifications to the plastic and have it on my car now,[],B003YDJSXK,B003YDJSXK,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1566002099853,0,True
1.0,Don’ waste your money or time,"Absolute disappointment, two were blue as ordered, one was multi color and one didn’t work at all.  They aren’t worth returning to Amazon. I will chalk it up to ‘Never Order Chinese crap again”.",[],B07T48771H,B07T48771H,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1565468982487,0,True
4.0,Haven’t used it yet,It works,[],B0199VU4Q0,B0199VU4Q0,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1563450174783,0,True
1.0,Won’t order them again,"Sorry I bought them, they are just a cheap microfiber rag",[],B07NJDTMQ5,B07NJDTMQ5,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1562619565569,3,True
5.0,Shines nice,I like the product,[],B07N4721VQ,B07N4721VQ,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1562162040029,0,True
3.0,Wouldn’t purchase again,This was a total disappointment.,[],B010R1NG34,B010R1NG34,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1562161957145,0,True
4.0,Nice,Ended up using a different plate .,[],B07MXQT7BS,B07MXQT7BS,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1560449310460,0,True
4.0,Seemed to function as advertised,"Just used the product, it was easy to apply.",[],B07LHB3B2Q,B09YMNRM8R,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1560026533540,0,True
1.0,Sorry I ordered this product.,"Never again, the cargo mat didn’t fit and it just appeared very flimsy. No more purchasing of Chinese Made knock off products. I ended up returning and buying a genuine Porsche cargo mat at the higher price.",[],B07GLDSR8S,B07GLDSR8S,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1559744446778,0,True
3.0,Disappointed,Use all the various polishes and still could not buff out the fine brush marks in my paint finish.  New red Macan S Porsche,[],B00FALW192,B0169NLWEE,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1554594709717,0,True
3.0,Easy to apply but same shine as other products used.,I bought into the marketing but disappointed in the results. I didn’t notice any difference between the brand name product I was using.,[],B07KX5MNW7,B07MF2742T,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1554582589776,0,True
4.0,Goings on ever easily.,"Sorry, i didn’t notice between my current detail formula and shield one. It does go on ease and wipes up easily but I was expecting an eye popping shine, disappointed.",[],B07CX7TZ13,B07CX7TZ13,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1554244019700,1,True
2.0,Total disappointment,"Disappointed with this product, I was expecting a better gloss.",[],B01MRJOTIA,B0757K23WY,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1553206830021,0,True
4.0,Okay product,It does bring back the black on car plastics,[],B007MGIPTS,B07W1PKBJS,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1546802607711,15,True
4.0,Nice neat container,Owned it for six months but haven’t used it yet,[],B001PCRFYG,B001PCRFYG,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1546744434326,0,True
5.0,Work great on my car,I have reordered more of these clothes,[],B00BTGSGL4,B00F915GFO,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1546743618132,0,True
5.0,Nice polishing clothes,"These were a reorder, like the product",[],B0786FQG9Y,B09QPQKT32,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1546721324385,2,True
5.0,Like the product,"This was a reorder, l like them that much",[],B07FLB2C8L,B07FLF3ZMH,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1546721248103,0,True
5.0,Use it a lot to maintain my vehicles tire pressure,Air is small and works great,[],B01L9WSTEG,B075LYLKH7,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1545920625085,0,True
1.0,Returned product,Can’t read or make out logo,[],B00UF5YC4U,B00UF5YC4U,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1545920256061,0,True
5.0,Fit,Easy to change out,[],B0170GCSY2,B0170GCSY2,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1540408910433,0,True
4.0,Very soft cloth,"They bleed color during first wash, other articles obtained a pink cast",[],B07BFSDP1Z,B09QPQKT32,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1535924830665,0,True
5.0,Much easier to apply than regular ceramic coating products.,Easy to apply with a super shine,[],B075SNMLBD,B075SNMLBD,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1535924534219,3,True
2.0,Two Stars,Disappointed that a chart explaining each color pad was not supplied,[],B00LJ3OY1S,B0BVVCXCT6,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1524179491682,0,True
5.0,Five Stars,Nice touch and easy to install,[],B00Y0ZQZ4Q,B00Y0ZQZ4Q,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1524179463351,0,True
5.0,Five Stars,Fit well and easy to install,[],B00Y0ZQO2E,B00Y0ZQO2E,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1524179452330,0,True
3.0,Three Stars,I was looking for more wet gross appearance,[],B0102R81YW,B07HKWVPBV,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1501183967867,0,True
4.0,Nice looking flagpole,"All in all it seems like a good quality flag pole. We will see later how the flag itself holds up to the constant flapping while I’m riding.<br />A lot of people have complained how either the flag eventually slips right off the end, or the top part unscrews and they lose both it and the flag.<br />There are a couple of easy solutions if you take the time to actually think about it. As far as the flag, slipping off after you screw the top piece on, you could add some stitching to make it really snugged on the pole, so it will not slip off.<br />An easier way is to simply get a flat washer that’s approximately the same diameter as the threaded part and put it on there before screwing the top piece on. That way there is no way the flag could slip off.<br />Most people that have lost that top piece, obviously didn’t think to tighten it with pliers.<br />I gripped the top piece and the pole with two pair of pliers, using a piece of cloth so the teeth wouldn’t tear up the chrome, and snugged it down.<br />It’s definitely not coming off. If you want to make doubly sure you could always put a small, very small amount of Loctite on there, but I personally wouldn’t do that. If you ever have to change out the flag, it would be very difficult to undo it without damaging the chrome.<br /><br />The manufacturer of this flag pole would be smart if they simply put a flat surface on two sides of the top piece so you could use an open end wrench to tighten it down. They could also flare out the bottom of the top piece, so a flag would not be able to get past it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61QPq-trm2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61QPq-trm2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61QPq-trm2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71pYbmYZrhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71pYbmYZrhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71pYbmYZrhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07H7FYD8P,B07H7DDQ1N,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1667512785212,0,True
5.0,Didn’t Last Long,This was easy to install and use but after a three month motorcycle trip it broke. I reached out to the seller a few months ago and they never answered back. These are supposed to have a lifetime warranty so I’m going to reach out to the manufacturer.<br />Update: I did reach out to the manufacturer and they sent me a new one at no cost!,[],B001KO6D5Q,B001KO6D5Q,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1646610254567,0,True
5.0,Great high-quality filter.,"This filter is just as good as OEM, if not better. The people that make filters for motorcycle manufacturers go buy the specs that they want them to be designed for. Guess who makes most of the OEM filters for motorcycle manufacturers?<br /><br />It’s HiFlo",[],B07FZJ2CCW,B07FZJ2CCW,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1632336595152,0,False
2.0,Not a good fit,They should state in the description that these will not fit any type of motorcycle grip that has either foam covers on them or the larger aftermarket grips. I should have been more thorough in reading the reviews because these definitely will not work on my motorcycle. The circumference of these things is barely bigger than my thumb!,[],B07VT6THLT,B07VT4HZWD,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1622047925211,0,True
2.0,Not Durable,"I’ve had this for a couple months and it’s already coming apart. It would not fit over the rubber piece that was on my shift lever, so I decided to try it without the rubber piece and it definitely did not hold up for long. The zipper on it also tends to come unzipped.",[],B00MJ0RQWO,B0C39KB8XX,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1600985067452,0,True
2.0,Good Value but limited usefulness,"If you’re looking for a holder that will hold a insulated travel mug, then this one is not for you, unless you have a really skinny coffee mug. The only thing this holder will really hold is a regular Bottle of water. It will not hold the larger size.",[],B01IG2X4P6,B01IG2X4P6,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1570020608296,0,True
5.0,Good filter,This is the company that makes the filters for Honda. Of course Honda charges a much higher price so this is a good alternative if you want to save money.,[],B07FZBC97K,B07FZBC97K,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1570020247896,1,True
3.0,"The price is good, but you get what you pay for!",It’s definitely a lighter weight than the other alternator.  I believe the lighter weight of this alternator is the cause of the vibration that I had not noticed before. The wiring plug that comes on it is not the proper plug to fit the GL1500. Some modifications needed to be done so it would fit. The wire that goes over to the battery was a little bit difficult to attach to the alternator because of the position of the pole it needed to be attached to.,[],B00OI0RL00,B00OI0RL00,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1553659890904,1,True
5.0,Good Oil at a Great Price,"I am running it in my 2000 GL1500 Gold Wing  and so far it seems to work pretty well as far as smoothing out the shifting. I usually run Golden Spectro 4, which runs around $48 for a gallon. It is definitely excellent oil as is the Honda Blend. Castrol Actevo has been around a long time and has been used in racing applications, even by Honda. You can’t beat the price, of 6 quarts for around $35. You can do three oil changes for $70 whereas with Golden Spectro or Honda’s blend, you would pay around $150, not counting the oil filter. If you change your oil every 5000 miles, which is perfectly acceptable, you are definitely getting your moneys worth.<br />Those who change their motorcycle oil every 3000 miles are wasting money, especially if they use the more expensive synthetic or semi-synthetic oil’s.",[],B00CJ8GAQ4,B0B2VKNP2J,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1525452387986,5,True
4.0,These worked out great. The only problem I had was that when ...,"These worked out great. The only problem I had was that when I folded them up the tabs would not go all the way into the slot  and they would fall down. More than likely it's from too much paint. I will just have to take my Dremel and grind them a little bit! All in all though, it makes setting the tent trailer up much easier!",[],B008G5AA7E,B008G5AA7E,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1503873423294,0,True
5.0,Great antenna topper!,Love this antenna topper - the only problem is that I want an In-N-Out hamburger (with fries!) every time I look at it!,[],B00CR5S1R0,B00CR5S1R0,AFQYT7EAPIHCFFCHKNSOSFJH76KQ,1520034430806,1,True
5.0,No more purse on floor,Finally not throwing my purse on the floor!,[],B07Z5KV97J,B09HWZNTNJ,AH4CGRSYSW5CWLRGQYRZKNJBUPAA,1590367269650,0,True
5.0,Good buy,Good buy no real issues,[],B071Y6F4SR,B0BRN1RXPC,AHT3NNPRGAN65K6ESCJNKI7TPWPA,1616140845405,0,True
4.0,These plastic traction mats  are lightweight,"These traction mats are lightweight.  No snow for me, but there is snow in CO at times where my daughter lives.  Hopefully, they won't be needed. I, like the other reviewers have not had need of these as of yet, but they are well made, not as big as some other traction mats, but I believe they will do the job, when needed.",[],B093K1YCW5,B093K1YCW5,AHATA6X6MYTC3VNBFJ3WIYVK257A,1643403003444,0,False
4.0,This is fairly easy to use,It said something about the wiring on my transmission needing to be checked.  I need to take it in to see if it's accurate.  It showed up right away on the detector.,[],B098XW1YBB,B098XW1YBB,AHATA6X6MYTC3VNBFJ3WIYVK257A,1642350636605,0,False
5.0,These are pretty easy to install,These help protect the top of my vehicle from getting scratched up.  It supports the kayak well.  Pretty easy to strap on.,[],B095HLGPQ3,B095HLGPQ3,AHATA6X6MYTC3VNBFJ3WIYVK257A,1640889052793,1,False
3.0,"I would give this 5 stars, but they only sent one and it says 2 pack","I contacted them and they didn't respond in a proper manner. I even sent a screenshot of their sale page to show that it says 2 pack.  I only received one key fob cover.<br /><br />You take the guts out of your old key fob and install into this case.  I purchased this because the rubber on both of my key fobs tore.  this works great, but as stated, its says 2 pack. I wouldn't have paid that much for just one.<br /><br />Misleading advertisement.",[],B08NFYGM9H,B08NFYGM9H,AHATA6X6MYTC3VNBFJ3WIYVK257A,1635963045409,2,True
4.0,Soft and cool,"This cushion is soft, yet firm and very cool.  I forget about it and think I sat on something wet, but i like the coolness of it.  It raises me just enough in my car. I'm short as well as short waisted so I sit low in my vehicle.  This raises me just enough so that I can see easily over my side mirrors.  The cushion is supportive, yet comfortable.  I recommend.",[],B089P3FD21,B08BH4C691,AHATA6X6MYTC3VNBFJ3WIYVK257A,1622915329980,1,False
3.0,"Nice thought, but it does NOT fit a 2017 Acadia key fob.","I only need the rubber piece that covers the key fob front, not the whole key fob.  This should not include the 2017 Acadia in the description.",[],B07L9R81VY,B07L9NXXNY,AHATA6X6MYTC3VNBFJ3WIYVK257A,1608943357494,0,True
4.0,This vacuum works well,This vacuum works well.  Easy to use and easy to empty. I would buy again.,[],B07F1LNSBT,B07F1LNSBT,AHATA6X6MYTC3VNBFJ3WIYVK257A,1605229989478,0,False
5.0,Great place to put my phone,This is a great place to put my phone. It usually slips between the seat and console.  It's also a great place to put my keys.  I always have to move my keys out of the drink holder spot to put my glass.  This helps organize the things I need close at hand without falling under the seat.,[],B087RKQJJL,B087RKQJJL,AHATA6X6MYTC3VNBFJ3WIYVK257A,1602950029755,0,False
4.0,This pressure regulator works well and is easy to install,The pressure regulator is easy to install and works well.  This should help save the tubing used in campers from exploding due to pressure build up.,[],B07DHFCSKM,B08Y8BDV52,AHATA6X6MYTC3VNBFJ3WIYVK257A,1579750706939,0,False
4.0,Works well,Works well.  This plus a little elbow grease and you'll have the boat shining in no time.  It does a decent job removing oxidation.,[],B06ZY2WX79,B06ZY2WX79,AHATA6X6MYTC3VNBFJ3WIYVK257A,1573760488913,0,False
5.0,Charges the golf cart batteries fairly quickly,"This is lightweight and charged my batteries fairly quickly.  I tend to leave my charger on over night to get a full charge so it can be ridden during the day.  It works great, the notification lights are accurate.  It's cheaper than the ez-go brand.  I would buy again but hopefully, I don't have to!",[],B07NPV45VM,B07NPV45VM,AHATA6X6MYTC3VNBFJ3WIYVK257A,1567020634052,4,True
4.0,These are a nice pair of lightweight cables,These are a nice pair of lightweight jumper cables.  The are a little more lightweight than I expected but will do the job they are made to do.,[],B074DMN1XM,B0793JV41F,AHATA6X6MYTC3VNBFJ3WIYVK257A,1555989966283,0,False
4.0,Easy to install,This system was easy to install.  It controls the lights well for the volunteer work for the fire department.  The remote doesn't have any type of indicator light to let me know what is on or off.  It works great and does what it's supposed to do.,[],B06XNV3PPC,B06XNV3PPC,AHATA6X6MYTC3VNBFJ3WIYVK257A,1538364382599,0,False
5.0,Attractive and does the job!,"I love this!  You can fit lots of items it in.  So far it is holding up well.  I love the color!  It's not as good as an ice chest, but it's not an ice chest so keep this in mind.  It will keep your things cold, but not like an ice chest.",[],B0786SWYTC,B0786SWYTC,AHATA6X6MYTC3VNBFJ3WIYVK257A,1525973172682,0,False
5.0,"This is great, I have used it before","This is great, I have used it before.  Water seems to get stale after sitting in a plastic tank in the RV for a few days, especially in the heat.  This really helps to keep it fresh smelling. I don't drink the water without a filter so I can't attest to if it taste good or not.",[],B00EVILMVS,B06XH49G26,AHATA6X6MYTC3VNBFJ3WIYVK257A,1508262200592,1,False
4.0,This works great! It applies easily and wipes off easily,"This works great!  It applies easily and wipes off easily.  It leaves a nice shine and I find it helps to repel some of the bugs.  The bugs that stick, do come off a little easier than without this polish.",[],B00VK3C6HG,B00VK3C6HG,AHATA6X6MYTC3VNBFJ3WIYVK257A,1506380183680,0,False
4.0,This works great and is very easy to use,This works great and is very easy to use.  The scent is fresh and helps over RV toilet odors.  I recommend for all of your portable toilet needs.,[],B001HC0QYU,B0C39YX86X,AHATA6X6MYTC3VNBFJ3WIYVK257A,1505590189975,0,False
4.0,This is great if you want to put it on while backing ...,"I use this on my golf cart.  I was going to use it on my RV, but I don't trust that it will stay on while driving 50+ miles per hour.  This is great if you want to put it on while backing up, but I wouldn't feel safe with it attached to my mirror with the straps driving down a highway.",[],B01I6OD97C,B072N2JDCX,AHATA6X6MYTC3VNBFJ3WIYVK257A,1504814647614,0,False
5.0,Works great!,"Works great!  The part that you remove doesn't stay stuck in the tool, which makes the job go much quicker and easier.  Pop out the old piece and pop in the new one!  Highly recommended!",[],B06WVH3KHL,B06WVH3KHL,AHATA6X6MYTC3VNBFJ3WIYVK257A,1502666584111,0,False
5.0,It's nice to be able to use an extra propane bottle ...,Just what I needed for my camper.  It's nice to be able to use an extra propane bottle since I have to drive to get the one in my RV filled.  Of course we always run out of propane when we aren't near a place that sells propane.  This will give us one less thing to worry about if we run out of propane.,[],B004HL5U7G,B004HL5U7G,AHATA6X6MYTC3VNBFJ3WIYVK257A,1466997459000,0,False
5.0,They are also very easy to clean,"These mats are heavy duty. They cover a lot of floor space.  They are also very easy to clean, just hose off with water (outside of the truck, of course)  They appear to be very durable.  After much in and out of a work truck there has been absolutely no problems.",[],B00FLSG6V8,B00IMV2C5U,AHATA6X6MYTC3VNBFJ3WIYVK257A,1407516011000,1,False
4.0,Accurate compared to a commercial type gauge,This item works excellent.  The pull tab for the battery broke when pulled leaving the insulator on the battery.  Had to open to remove it.  Other than that the item preforms great!,[],B001VJZWGG,B001VJZWGG,AHATA6X6MYTC3VNBFJ3WIYVK257A,1374589375000,0,False
3.0,Too  much rain to give a full review but not bad so far!,"But I will review it as is.  The rain should be gone for the weekend so I can see how much it will charge.  With the rain we have been having, it's only a partial charge and not a fair review but I have to leave a review.  Lovely days ahead in S. La, so I'm hoping for a full charge this weekend to update my review.",[],B00B7GC518,B00B7GC518,AHATA6X6MYTC3VNBFJ3WIYVK257A,1368732639000,0,False
3.0,It did help but it was a little on the small side,"To help quiet engine sound on the RV, installing it under the ""door"" to the engine, helped a little.  It wasn't large enough to cover the whole ""door"".  It does do as it's described, it reduces sound. It does not eliminate it.",[],B009XR48MM,B009XR48MM,AHATA6X6MYTC3VNBFJ3WIYVK257A,1368732112000,0,False
