rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,"Lightweight, but offers good protection with a cover; can hold several credit cards and picture ID","This is a really nice case that holds a picture ID and several credit cards and provides an easy fold cover to protect the screen with a magnet to hold it closed. It is almost like a folding wallet.  If you have this phone (Note 8), you know that the glass is curved on the edges, so it is difficult to find a screen protector that doesn't provide full coverage and doesn't go around the curved edges.  The problem with a full coverage glass protector is that just about any case that you try needs to press against the sides of the glass to hold the phone properly.  That creates a problem because the pressure of a case on the sides raises the protector off the surface of the glass.  With this case, you don't absolutely need a screen protector, as you have protection once the case is closed.  I have tried two other cases and so far I like this the best of the three.  The case is nice and thick, but soft leather, so should provide enough protection without the weight that a hard cover case would have.  I like it a lot and if this wears out, I'll buy the same case again.",[],B0751HGSMQ,B0751HGSMQ,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1518144431693,0,False
4.0,"Attractive, fits well, may not provide full protection of the glass face","Very attractive case and it fits like a glove.  The credit card holder is a plus.  Found it very easy to put on and remove.  The only question is whether or not it provides adequate protection.  I noticed that the rounded glass face on the Note 8 sticks slightly above the edge of this case.  If the phone were dropped on its face, the face could probably crack because of this.  Naturally I didn't try it to find out.  I generally prefer cases that have a cover, to provide much better protection of the face of the phone, which is more prone to breaking than other parts of the phone.  This is a single part case that essentially protects sides, ends and back of the phone, but seems to not provide much protection for the front of the phone.",[],B074J3VL52,B07GVHG85Y,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1516675009754,0,False
4.0,Very rigid cover; good quality; partially works on earlier Stylo phone,"I ordered this for my LG G Stylo phone, but it was designed for a Stylo 2, which is apparently just slightly different.  It does fit my phone, but it partially covers the camera flash and completely covers the laser detection auto focus. I believe it also covers the headphone jack. All the other holes line up okay (microphone, charging port, speaker and hole for the stylus).  All the front openings are available because this is a one-sided case.  If you don't use the camera that much or the headphone jack (which I don't), you could make it work.  It is very rigid, so it seems as if it would be very durable and long lasting.  Because it is a completely rigid case, it was a little difficult to slip the phone into it and I may have cracked the back cover of the phone (the battery cover).  It's possible that it was already cracked from dropping the phone a few times, but I know I made several of the cracks worse putting it in the case and then removing the case.  When I first removed the case, it pulled the back off the phone, in fact.  Possibly the fit might not be quite as tight on a Stylo 2, but if it was not a good firm fit, the case would not stay in place.  My suggestion - once you have it in the case, don't remove it, unless you have to in order to get to the battery or memory card inside your phone.  The only thing that I really didn't like is that this is a one sided case that covers only the back, ends and side of the phone but not the front.  My current case has a cover, to cover the front of the phone as well, so it protects it much better.  My attempts to fit this case to a phone that it wasn't quite designed for should not impact your decision to buy this case.  All I would say is to just be careful inserting it into the case, so as not to flex the phone at all, which might crack the back phone cover (the battery cover) as it did mine.  I wasn't keen on the pink color, but you can order this in other colors.",[],B01G2E7WV2,B01G2E7WV2,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1509905592875,0,False
4.0,"Very rigid, nice color, seems very durable, partially works for an earlier Stylo model","I ordered this for my LG G Stylo phone, but it was designed for a Stylo 2, which is apparently just slightly different.  It does fit my phone, but it partially covers the camera flash and completely covers the laser detection auto focus. I believe it also covers the headphone jack. All the other holes line up okay (microphone, charging port, speaker and hole for the stylus).  All the front openings are available because this is a one-sided case.  If you don't use the camera that much or the headphone jack (which I don't), you could make it work.  It is a nice color and it is very rigid, so it seems as if it would be very durable and long lasting.  Because it is a completely rigid case, it was a little difficult to slip the phone into it and I may have cracked the back cover of the phone (the battery cover).  It's possible that it was already cracked from dropping the phone a few times, but I know I made several of the cracks worse putting it in the case and then removing the case.  When I first removed the case, it pulled the back off the phone, in fact.  Possibly the fit might not be quite as tight on a Stylo 2, but if it was not a good firm fit, the case would not stay in place.  My suggestion - once you have it in the case, don't remove it, unless you have to in order to get to the battery or memory card inside your phone.  The only thing that I really didn't like is that this is a one sided case that covers only the back, ends and side of the phone but not the front.  My current case has a cover, to cover the front of the phone as well, so it protects it much better.  My attempts to fit this case to a phone that it wasn't quite designed for should not impact your decision to buy this case.  All I would say is to just be careful inserting it into the case, so as not to flex the phone at all, which might crack the back phone cover (the battery cover) as it did mine.",[],B01G2E7XX4,B01G2E7XX4,AFAIJYOUO3NAWLBDIKTQSC3DASWA,1509905359490,0,False
5.0,Simple protection,Just needed some simple non bulky protection for my phone since my kids are constantly grabbing it. They use the little pull out stand constantly.,[],B07T6XWW65,B07T6XWW65,AGG3LLILZEGKCA4SAS4Q7X2Y7ISQ,1639981876402,0,True
4.0,Great but not perfect,"Does what I need and is nice and durable.<br /><br />Main problem is that, due to the phone itself having a button exactly in the middle of one side, the latch that holds it in the belt clip on that side of the case is in the wrong spot and won’t latch on that side, so the phone only fits snugly into the clip in two of four possible positions. Unfortunately these two are the ones I am least interested in using, but that’s the way it is.<br /><br />For now, it does what I need, and I don’t know of a better one. Local stores don’t seem to carry the big name OtterBox alternative for this model of phone.",[],B098KR9RFX,B098KPTG7H,AGU7O3UW7U2UMZGSZMKNZ6K6VHUA,1652819631175,1,True
4.0,"This is a good, quality pouch","This is a good, quality pouch. The belt clip and also belt loops are nice to have.<br /><br />If you have a phone case/cover, it can also fit as long as the cover is thinner. Thick ones probably wouldn't fit.<br /><br />The only thing I didn't like is how long the flap on the front is. It makes taking the phone out with one hand kind of a chore, especially if you're wearing a sweater or coat that hangs over it.",[],B00NGZMNH4,B00NGZMNH4,AGU7O3UW7U2UMZGSZMKNZ6K6VHUA,1420092444000,0,True
5.0,The normal iPhone sized case is identical and equally as good other than being a different size,"Invellop is a very functional yet elegant case for the iPhone 6 Plus. The normal iPhone sized case is identical and equally as good other than being a different size.<br /><br />The charge port is not covered, which I like because I frequently charge mine, and dust is not as big a worry for me.<br /><br />The mute/orientation lock is also not covered. This is another great feature as cases that usually cover the lock tend to obscure it completely, making it harder to access.<br /><br />I also like that the back is clear, allowing you to see the color and finish rather than completely hiding it.<br /><br />The case is slender and doesn't add much to an already large phone. The texture/surface is easy to grip.<br /><br />Overall a great looking and useful case if you prefer not to have the charge port and mute switch covered up.",[],B00MKRODHW,B07BYZDPJ3,AGU7O3UW7U2UMZGSZMKNZ6K6VHUA,1420091435000,11,True
5.0,Great case. Love the durability.,I have dropped my phone more times than I can count. No scratches to the screen - I do have a screen protector too. But this otter box is great!,[],B08NFDBTKJ,B09MHTMLN5,AHZ4WODDQMLDMFH2X4QHJAMRJCTA,1635493966982,0,True
1.0,Dollars down the drain,My phone for 2 days and it completely broke. Don't waste your money.,[],B08SQQ6X46,B08SQ3DDNV,AHZ4WODDQMLDMFH2X4QHJAMRJCTA,1622634914265,0,True
5.0,Phone hasn't broke yet!,I purchased the OtterBox before the OtterBox glass the case is very hard to remove. But considering how easy this phone breaks it makes it a great case!,[],B06XCJ9N6Z,B0C55MYGPV,AHZ4WODDQMLDMFH2X4QHJAMRJCTA,1531404761010,0,True
5.0,Five Stars,It was a perfect fit,[],B01HYTZJMS,B01HYTZJMS,AHZ4WODDQMLDMFH2X4QHJAMRJCTA,1481652984000,0,True
5.0,"Follow the instructions, watch the video = piece of cake!","Excellent product. Watched video prior to first attempt, as suggested by other reviews (thanks!). One and done...Got it PERFECT on first attempt. Love that everything you need is in the box.",[],B07Q2F4HTK,B0BM9DVXDN,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1622119963347,0,True
4.0,Fits perfectly,"Bright and colorful. Purchased as a gift and it fit recipient's A11 like a glove. Its not going to provide the protection that some of the more serious, higher priced cases do, but something is better than nothing.",[],B08BLMLFKZ,B08DNR7663,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1597502088291,0,True
5.0,Pretty!,stunning case.,[],B07MFHPD61,B07MFHPD61,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1596302738282,0,True
5.0,Great case,Great case. Love the ring/stand feature.  Colors vibrant and case is lightweight yet durable. Especially dig the fact that the ring rotates for comfort,[],B076PTRHKK,B076PTRHKK,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1546787686992,0,True
5.0,A travelers must!,It works.<br />It's compact.<br />Love the retracting cord.,[],B01I0Y0GQU,B01I0Y0GQU,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1528323959386,0,True
5.0,"Super thin, fits great","Super thin, fits great. Not the most protection if that's what you are looking for, but a great little scratch buffer for those of us who aren't hard on our devices.",[],B01JZ1NJPC,B01JZ1NJPC,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1478528447000,0,True
3.0,"Does work to charge S7, but definitely not quick ...","Does work to charge S7, but definitely not quick charge. Questioning whether or not it's genuine OEM -- however it is inexpensive and works.",[],B00CQS0S7E,B015CMD692,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1478261691000,0,True
5.0,"Great product, great price","Great product, great price! Got the clear bc I like the color of my phone and I like simplicity. Fits great, a must have for those that like cases like this!",[],B00LL338UE,B00LL338UE,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1428666216000,0,True
3.0,Doesn’t stick to the dashboard very well,Not user friendly,[],B07QGZQ4R4,B07QGZQ4R4,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1613662534881,0,True
5.0,Large viewing area,Nice large viewing area,[],B07FQMJMT1,B07FQMJMT1,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1605979696148,0,True
5.0,Very nice product,Very nice but I ordered the wrong size for my phone,[],B08JJTK6SY,B08JJTK6SY,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1604546481570,0,True
5.0,Fits in up holder perfectly,Great fit,[],B07RGFHGR5,B07RGFHGR5,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1574875209486,0,True
5.0,Great product,"Awesome, great weight, fits perfectly",[],B07D4BC7BS,B07D4BC7BS,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1569088221766,0,True
5.0,Make sure it wi fit your device,"Looks great, just did not fit my phone",[],B07JMJRWY1,B07JM8KFCY,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1561737798245,0,True
5.0,Good quality,Well made - nice to have extra plugs around.,[],B0794WT57Y,B074M3RBMR,AFJHM4DEMY7IU6ZCUBCETLREE43Q,1626119910354,0,True
5.0,Does everything it claims to do.,"Easy to put on iPhone, looks good and allows all phone functions to be used through the case.  Lightweight with good grip.",[],B01LYYT456,B01LYYT456,AFJHM4DEMY7IU6ZCUBCETLREE43Q,1568817610626,0,True
5.0,"Lightweight, but good protection.","Nice cover that is clear, so you can enjoy the color of your I Phone.  Good grip, but light weight.  Easy to use phone functions through the case.  Good protection without bulk and weight.",[],B01KF0FJX2,B096Z4H1CP,AFJHM4DEMY7IU6ZCUBCETLREE43Q,1568734454150,0,True
5.0,Nice cord,The length of the cord is what I like.,[],B09QBPBH6S,B09Z6LY5QD,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1663181599910,0,False
3.0,Ok,Add this for about Month and 1⁄2 and 1 of the clips broke off.,[],B0B6VPDJYQ,B0B6VPDJYQ,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1663181277573,0,False
4.0,Installs eady,This isn't Too bad for holding the phone,[],B096LT9K5V,B0CBMWGX4R,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1649106198570,0,False
2.0,Too big,This did not fit my phone. I put a rubber band around there holder and my phone to keep it in But the Holder itself is big and bulky. I think I'm just going to use my regular cup holder to put my phone instead of These kind of holders,[],B0964C8V2D,B0964C8V2D,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1645988179209,0,False
5.0,Works,Our electricity goes out occasionally with storms and I hate it when my kindle table isnt charged or my phone. Now I dont have to worry about that because this charger gets charged and then it stays that way until I need it. Gives a full charge fast.,[],B082LQLMZR,B082LQLMZR,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1636227771918,0,False
4.0,Good,Always can use extras if these,[],B08T7XBVB6,B08T7XBVB6,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1631331038532,0,False
3.0,didnt work for my phone,"This phone case is big and bulky and my phone which is listed on there didn't fit into the case ,But we put the case on a bells to see how easy it was to remove and it was very awkward  to take off",[],B08RDF9B3F,B08RDDYCVW,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1628138668916,0,False
1.0,Doesnt fit,Got this because it said it would fit my iphone xs but it doesnt.,[],B08QMY8L9Q,B09P399X3T,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1616456386803,0,False
5.0,Nice case,I I love this phone case. Not so much when I 1st took it out of the package I could not figure out how to open it so I watched the video In the add and it showed exactly what to do. The only issue I had with The case because it's a jelly case it felt like it was glued to the plastic part so getting it separated was kind of hard But once I started a corner it was okay. It fits my phone perfectly and it looks nice,[],B082BCXTH1,B09XJQJZ98,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1614819963622,0,False
5.0,Great product and holds well,"I finally have something for my phone in my car! I cant use the vent clip holders or the cup holder type. I have an otter box cover on my phone and it doesnt fit in any holder. I had to put my phone next to my seat where it was loose roaming and bouncing every where. Then I got this, cleaned a spot on my dash and stuck it on then my phone on top..it works..it holds the phone right where I put it. There is no sticky feel or residu on my case either. I stopped short to test it and it stayed on perfectly.",[],B06XZMWK8N,B06XZMWK8N,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1582671560230,0,False
2.0,Didnt fit my iphone 6,I got this for my iphone 6 and it didnt fit. The case is too long. Other wise the case looks nice and has a sturdy belt loop.,[],B082PNWZQW,B082PNWZQW,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1578719098020,0,False
4.0,Good for a phone but not a tablet,"This is a nice hard plastic stand for a phone. If you like to watch videos or listen to music on you phone, this is great for hands free. I would not use a tablet on this because it makes it wobbly because of the tablets weight. It might work for a 7 inch tablet reader that is not in a case, if you want to chance it. I have my phone in a thick otter box case and it sits on it very nicely. I use it when Im in my kitchen doing things and if my phone rings or beeps that a text was sent, I can see the screen easy when its upright in the stand as opposed to having to go up to it if its lying on the table.",[],B081X9H5QF,B081X9JM8C,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1576712619432,0,False
4.0,Looks nice but thin.,This is a beautiful case. The only drawback is that it is very thin. Im not sure how protective it will be...but its better than nothing.  Still need to get the screen protector for it as well.,[],B07QQQ9JM3,B07QQQ9JM3,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1576277170659,0,False
5.0,Everyone needs one of these in their car!,"I needed this cord. I have 2 grandkids that bring electronics in the car and used to have to tske turns charging them. With this its no longer an issue. The plug itself has 2 usb ports, and the nice longer cord reaches to the backseat nicely and has 2 more ports. I wish I had this before. Definetly a great item to keep in each car.",[],B07SFZLLLQ,B07SFZLLLQ,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1571073055653,0,False
5.0,Nice case,"Very easy to put on. Fits Iphone 7 perfectly. Has a plastic screen protecter. Only drawback for some is there isnt a clip on the back for men to clip on belts. For women,goes right into pocket or purse.",[],B07LB3CHKM,B07LB3CHKM,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1565759805870,0,False
3.0,Ok for typing on touch screen,"I was excited to get this. It is ok for typing on the screen, but for gaming...not so much. I would touch something but it wouldnt move,so I would touch it again then suddenly 3 things would go flying ..aiming was harder.",[],B00B78QTIQ,B07R5467KM,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1565053521121,0,False
5.0,great product good price,"this was for my 15 yr old grson..he wanted an otterbox for his new phone but I couldnt see paying the $45..for it so I checked online and saw and ordered this one...well it came..... he put his phone in it and... he LOVED IT.. it fit perfectly,AND it came with the screen protector too..and at this price (at least half of the otter box) and free shipping,how could you go wrong..? good buy and fast shipper !",[],B00OC7C4OM,B00OC7C4OM,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,1458173616000,0,True
5.0,Good charger,It's a good wireless charger. Comes with the base and a USB cord. You will have to supply your own adapter. For my Galaxy S21+ it fits the phone perfectly and it will charge even with a magnetic case which is convenient. Only con would be is that it does not support fast charging. It does take a while to charge and my phone is not old so the battery is fine. Good bang for the buck.,[],B07GZNVLN8,B07P9S6R9Y,AFO3G62P2JXCNMWZTAIB56KPG56A,1632414925385,0,True
5.0,Great Option..,"Used for one week daily before reviewing. It's a good case, not great but good. The phone case itself holds the phone securely and even has a lip for more protection.  It comes with a screen protector as well so the value is there. The wallet portion is just OK. I've had wallet cases that have more card slots while still being compact. I will have to take an additional wallet with me to hold all my cards. Three slots are not enough. The magnetic side is also not strong enough. Again, I've had other wallets that grip the phone when reconnected. This one feels not as strong. However, the snap closure prevents the phone from detaching in a fall which helps. So, I try not walk around  too much with it open. The case itself is thin enough to allow QI charging on the pad and in my vehicle. I can drop it in to the slot and it fits allows for fast charging. Finally, the case feels like leather. I know that it's not but it's not plastic-y.<br />If it had enough slots to replace a normal wallet it would be perfect, but I will still give it 5 stars.",[],B0917J3YP3,B0917J3YP3,AFO3G62P2JXCNMWZTAIB56KPG56A,1625517059377,0,True
3.0,Not the best but cheap,"The case feels as if it will last a while. My only issue with it is that you can't hold the case open to just use the side with the phone. The phone ""case"" is not detachable as with other cases so if you want to use your phone the side with the cards isn't pliable enough to bend and stay open. I have to remove the phone from the case when I want to talk on it.  Its annoying.",[],B07XXWNGJT,B07XXXZ8JB,AFO3G62P2JXCNMWZTAIB56KPG56A,1593662696984,0,True
4.0,Excellent wallet and phone case.,"Very cute case. I love the fact that the phone portion disconnect from the main wallet so that it becomes easier to use. It connects using a magnet which although it's strong, my phone sometimes falls apart if I'm not carrying it correctly or it falls out of my hand. So far it's held up well and the many pockets on the wallet side are perfect. There is even a little area that can hold folded up cash which allows me to leave my main wallet at home and use this exclusively. I would definitely recommend and would buy again.",[],B07FQFM4KQ,B07FQMR775,AFO3G62P2JXCNMWZTAIB56KPG56A,1569107044078,0,True
4.0,A pretty good case..,I like the case. It fits perfectly and the pockets are great for holding ID and debit card. I wish it had the sensor that unlocked the screen when the case is opened but for the price I didn't expect much. A good case for the Stylo.,[],B016096K3A,B016096K3A,AFO3G62P2JXCNMWZTAIB56KPG56A,1482243120000,0,True
4.0,They are comfortable to wear for extended periods and came with several ...,"Having recently upgraded to an iPhone 8 plus, this was the first time that I had a phone that required wireless headphones in order to charge and listen to music at the same time. The Panasonic Wings were intuitive  to set up out of the box; they charge very quickly by plugging into the USB port on the computer.  They are comfortable to wear for extended periods and came with several different sizes of earbuds. In addition, you are able to mold the shape of the earpiece to your ear.  Battery life is quite good, lasting up to a week. My only complaint is that the white color shows every speck of dirt and looks rather filthy quickly; a quick wipe down with an antibacterial wipe takes off most of the grime.",[],B00L47Q4HG,B00L47Q4HG,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1526675518577,0,False
4.0,Great-looking case that complements your iPhone 6,"I preordered mine and received it on Sept. 19, the same day my iPhone 6 arrived. The color (I chose champagne / champagne) matches the phone perfectly. The case is very light with a sleek profile that makes you forget it's a case at all. Finishing is excellent; there are no rough seams, corners, or edges. After reading that several people had issues with Elago Outfit cases scratching their iPhone 5, I left the protective film on the back of my phone just in case, but don't plan on removing this case until I trade my phone in in a year or two.<br /><br />At first, I was worried that the thin plastic around the volume / power button might crack, but I've been using it for a month and it is as sturdy as the day I put it on the phone. There is also supposed to be a special coating that repels dirt and fingerprints, and I've been setting my phone down on multiple surfaces and it looks brand-new. If you see smudges / fingerprints on the aluminum panel, simply wipe down with a soft cloth and you're good to go.<br /><br />The one design feature I'm not crazy about is the fact that the top is left open; the bottom gives plenty of access to the speaker, headphone jack and adapter, and clearly Elago knew the power button had shifted from the top to the right, so I'm a bit confused why the top edge was left completely unprotected, as it seems likely that this is the surface that will hit first when dropped. The case does have a slight lip on the front, so you can set your phone face-down without worries about scratching the screen, but having the top edge enclosed would have made this a great case (so far the phone hasn't gotten scratched on the exposed edge, but I've been pretty careful with it).<br /><br />Things I like:<br />+ The case is made in Korea, not China.<br />+ Elago wrote a follow-up e-mail to ask how I liked my purchase.<br />+ Elago included several free gifts (a screen protector, cleaning cloth, and a car charger adapter) and a thank you note!<br />+ Smooth finishing (edges, corners, inside) means less chance of scratching your phone<br /><br />Things I'd improve:<br />- Enclose the top edge; since there are no buttons / jacks on top anymore, I can't see a reason for leaving the top edge of your phone / screen exposed to drops / cracks / scratches.<br /><br />Otherwise this is an excellent case and I would definitely recommend it!",[],B00N9VBP9W,B00N9VBP9W,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1414241770000,1,True
5.0,"�Bend It Like Beckham� a riot of laughs, drama and football.","A friend in London (England, not Ontario) convinced me that I had to see ""Bend It Like Beckham,"" (along with praise from Sundance and the Toronto Film Festival) so lo and behold, one dreary spring day I stepped into a surprisingly crowded theatre (I wasn't sure of a British comedy's marketability in North America). ""BILB"" proved every bit as wonderful as my friend said, and in a nutshell is a sort of cross between ""Monsoon Wedding"" and ""My Big Fat Greek Wedding.""<br />Jess, a Londoner of Asian descent, plays football in secret since her parents strictly forbid it and want her to grow into a nice, traditional Sikh girl who can cook a full Punjabi dinner. Jess, however, has other plans. She teams up with Jules (short for Juliet), a fellow footballer, and the team coach Joe and an American scout eagerly appraises the two. Along the way Jess has to survive her sister's frantic, bipolar engagement and wedding, come clean to her parents about her joining the team, fights over her blossoming romance, and learns to follow her heart. Jess confides her worries to her David Beckham poster that hangs over her bed. Her room is filled with Beckham memorabilia. Jules' mother is similarly against her daughter playing football, convinced that she must be a lesbian since she favours sports bras, has short hair and wears boyish clothes. The two girls hang out often, finding more similarities than differences, but when Jess nearly kisses Joe, Jules is furious, having eyed him for herself, and a stony rivalry ensues.<br />The film is doused with Indian culture, including saris, salwar kameez, samosas, Bollywood musicals, singing game shows, bhangra rock, and more, but always finds a more or less comfortable balance between Indian and London cultures. The unbelievably colourful, extravagant wedding was one of my favourite highlights of the film since I adore bhangra rock and Bollywood. The soundtrack is similarly influenced, with many Indian pop songs, and my favourite of all, ""The Power of Love"" cover (Sitam version) by Amar. The cinematography is at times used for comedic effect, as in rapid cutaways to see the dazed/shocked/delighted expression of parents and relatives, in dizzying, rapid-fire football matches, the colourful exuberance of the Indian wedding, the sizzling energy of a German nightclub, and at times timed shots to capture the beauty of day turning into dusk.<br />The movie is blessed with a strong cast, a great story, and characters that draw you into their worlds, worries, and triumphs, not to mention a catchy soundtrack, great football action, and a tender romance. ""Bend It Like Beckham"" will certainly join my other honoured favourites such as ""Monsoon Wedding"" and ""My Big Fat Greek Wedding."" Oh, and look for a ""There's Something About Mary""-like singalong/bloopers during the credits. If you love football, romantic comedies, and/or Indian culture, you will surely score with ""Bend It Like Beckham.""",[],B00005JM2X,B00005JM2X,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1052791833000,4,False
5.0,Nice design.,It was very pretty but I returned it for another case.,[],B07NYFH95D,B074QQHHDK,AHLQJVWRY6DXKJNTAP4UFXK5WLAQ,1573834917358,0,True
5.0,Great iPhone case.,Love it!  So pretty on my red iPhone!  The quality and durability seem great! I would definitely look for this product/Company next time I need a phone case.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZXiQvEphL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZXiQvEphL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ZXiQvEphL.jpg', 'attachment_type': 'IMAGE'}]",B01M1MHVEA,B0B9JMKXW5,AHLQJVWRY6DXKJNTAP4UFXK5WLAQ,1573834845613,0,True
5.0,The holster feels a little loose after 6 months,"I paid $10 for this case. It looks sweet, I drop my phone pretty often and it's fine. The holder moves ever so slightly after 6 months but I need to stress how often I drop my phone. I have no complaints.",[],B07T1KKLPL,B07T1J2PKH,AE427MY65PZ6FNZ2IY6HCTIIQZEQ,1585395754857,0,True
5.0,Amazing!,"Pictures do not do it justice it truelly looks like a galaxy. We absolutely love it! Also holds phone great, been dropped many times an no scratches or scuffs on the phone or case",[],B09KR2J93K,B09KR3FYMP,AEWWDRHCN6DGQNJBGLFAMQIQ5WHQ,1649213793738,1,True
4.0,Nice case.,The case is as described and provides a good grip.  I would purchase again.  Case provides adequate coverage without blocking the screen.,[],B00FAY54W0,B00FAY54W0,AGDASUJ2PWW3NEEJODTJP5DNDDDA,1386294668000,0,True
1.0,Never charged up,"Unfortunately, mine doesn't get charged up. Waste of money😩",[],B09NXPHQVL,B0BVZQ2QHM,AHNTNORB4V4WEELIYXTSKV56Y4AA,1678593987906,0,True
1.0,Never worked,I had to return these. Neither worked.,[],B083QG5XND,B0C4K9Y2R6,AHNTNORB4V4WEELIYXTSKV56Y4AA,1657343270352,2,True
1.0,Flimsy,"Very flimsy, poor value. Will not order again.",[],B08JQC777N,B09DSG5FH9,AHNTNORB4V4WEELIYXTSKV56Y4AA,1657343229509,0,True
5.0,Just buy it,"Durable, brand new, heavy duty & I love it. I will reorder!",[],B08CRFRC2H,B08M3G4H3K,AHNTNORB4V4WEELIYXTSKV56Y4AA,1657335115984,0,True
5.0,Satisfied customer,Great!,[],B08X1CNNNM,B0992LHVWK,AHNTNORB4V4WEELIYXTSKV56Y4AA,1644188957220,0,True
4.0,good fit for A10,good quality,[],B07P6L1CYG,B07P6L1CYG,AHNTNORB4V4WEELIYXTSKV56Y4AA,1571738369420,0,True
4.0,sturdy phone case,fits well good quality,[],B07X8VD5PK,B07X8VD5PK,AHNTNORB4V4WEELIYXTSKV56Y4AA,1571738255226,0,True
5.0,Five Stars,It's perfect!,[],B01KFJMC2E,B01KFJMC2E,AEMW2ADCJBXXCQLXQVM3RJEK53TQ,1474833185000,0,True
3.0,Not Very Durable,"I bought this as a replacement for a different  one that I gave to a friend. I’ve only been using it for a few weeks. The ring part, that you put your finger through, is only held on by a small pin, which after a lot of twisting and turning to reposition it for different angles, snapped right off. It’s nice to be able to reposition the ring but it needs to be made a lot more durable like my original one. Plus, the magnet is not as strong as the other one I had, which I will be re-ordering now that this one is broken.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71u0W-cjReL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71u0W-cjReL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71u0W-cjReL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BNL8CFNY,B0BNL8CFNY,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1678146445088,0,True
3.0,Comfortable and thin,"These are not too bad, but they are not very strong as far as longevity. Within a couple of weeks some of the strands broke, but it was likely from twisting my finger around, trying to find a comfortable position. They are not too bad for holding the phone in the portrait mode but if you try to do it in landscape mode, it doesn’t work too well, at least for me. You do get two in a package so for the price, that part is not too bad, but they just won’t last long enough, especially if you have large fingers.",[],B0989W6CXD,B0989VPM65,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1663698062390,0,True
3.0,Protects well,"This is my second case from this manufacturer. With the first one, after about two months, the ring broke off because the only thing holding it on there is flimsy plastic.. The metal ring was very tight and hard to turn and eventually it just gave up and broke. The second one I ordered, which I am using now, the ring is very loose so it is useless to prop your phone up. The phone just falls flat when you try to use the ring.  The fact that it’s a square and not round makes it a little harder to get it in a comfortable position to hold it with your finger. I will definitely be looking for a case with a sturdier ring. That won’t be easy because on most cases with a ring they are very poorly constructed.",[],B08XNJ1TVK,B08WZKWCJ4,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1658371438702,0,True
4.0,Sturdy Case,"The case seems pretty durable. Overall I like the style of the case and how it protects the edges and corners of the iPhone. I am just now submitting this review after having the case for 18 days. The ring broke off. You can rotate this ring but the mechanism is really stiff and there is only a small piece of plastic holding the ring to the side of the mechanism. It is definitely not adequate and if you rotate it a lot, it will break eventually which mine just did. I have had a few cases that had these rings on them and I have yet to find one that will last more than a few months.",[],B097P2TFNR,B097PRN9XF,AE4L2LH55JNFCLHFXFC7YOEQSBIA,1655313409389,3,True
